Cell,'Hmga2','Ascl1','Fos','Atf3','Hmga1','Eno1','Hes6','Trp53','Egr1','Zfp36l2','Sox11','Zfp57','Lyar','Ncoa1','Ets1','Zfp238','Prrx1','Lrrfip1','Klf6','Ebf1','Fosl1','Tfdp1','Id2','Zfp207','Bola2','Smarcb1','Phb','Jun','Aebp1','Phf5a','Plagl1','Nfkbia','Snai2','Tsc22d3','Tgif1','Fosb','Rorc','Maf','Tet2','Ezh2','Ddit3','Hbp1','Myc','Tcf19','Nfic','Ssrp1','Zmat5','Sox9','Zfp260','Stat6','Phb2','Scx','Bola3','Atf4','Zbtb20','Csda','Tcf12','Foxp2','Tcf4','Matr3','Fubp1','Tsc22d1','Atoh8','Mef2a','Creb3','Nono','Noc4l','Tax1bp3','Cenpt','Maf1','Sp1','Stat1','Sfpq','Zfp317','Nr1d1','Fosl2','Gatad1','Dnajc2','Foxs1','Mef2c','Kdm5b','Nfe2l1','Pcbp1','Irf9','Khsrp','Nfyb','Nfia','Creb3l1','Pcbp2','Mier1','Klf4','Rela','Mkx','Junb','Nr2f2','Dnmt3a','Runx1t1','Klf10','Zeb2','Zfhx4'
"'""MEF""'",8.2143,0,2.6424,0,4.7371,5.7038,2.6924,6.2502,0,6.411,5.5393,4.8213,5.9978,0,4.6263,0,4.8879,5.4412,6.2101,0,0,5.1841,4.1142,7.8519,5.1936,5.5557,5.4737,2.6915,3.6573,5.7114,4.0759,6.2304,6.7652,0,5.0659,0,0,5.5203,0.68279,4.7493,1.5254,4.6481,2.1681,3.1155,2.0446,6.3283,4.0292,2.0513,7.1899,0.13658,5.1122,0,3.8244,4.3435,0.34861,5.8668,1.7778,0,4.4352,7.4013,3.2558,5.5405,0,4.4473,6.2677,7.2814,4.5089,6.3377,4.7369,1.8915,3.2316,0.48791,5.2907,6.735,0.025203,1.395,6.2451,2.271,0,0,0,1.5524,6.4971,0,4.8362,3.2239,4.0145,1.7373,6.6341,4.3117,0,2.4631,0,2.9632,3.4098,0,3.6531,0,2.1211,3.1143
"'""MEF""'",8.5236,0,0,0,3.1,5.3467,0,5.8843,4.0577,6.8726,0,4.0357,3.8296,0,5.1467,0,7.082,6.4418,6.9928,4.5539,0,4.683,6.0779,6.9159,7.6214,3.8875,5.4412,3.5164,3.6109,2.4106,0,0.47894,0,0,3.9706,0,0,0,1.9824,0,3.7955,3.7948,4.1437,2.9948,0,2.2131,5.2347,0,3.1994,4.5869,4.3351,0,0,7.5473,0,6.0476,0,0,1.4314,7.2023,3.2774,6.6899,0,0,3.3828,3.7553,4.9073,5.5115,1.6216,0.4028,4.763,0,3.7653,4.5971,5.3755,5.8705,6.1089,5.0417,4.9097,0,3.5373,3.8286,4.5469,0,4.6144,1.7266,4.2571,4.9941,5.6585,3.5482,3.4569,3.0272,0,0,2.4433,0,2.3369,4.3144,0.82341,0
"'""MEF""'",8.0338,0,0,0,5.6388,6.3098,0,7.1559,5.3871,4.992,0,3.8418,5.7687,0,5.7348,1.8885,5.8204,7.1503,5.886,2.152,1.224,3.976,1.7017,7.8679,7.167,5.5792,4.6071,3.2497,4.1674,5.752,0,3.9996,3.3245,0,5.7114,0,0,0,2.941,0,0,5.4384,6.621,2.4417,0.94459,5.5263,5.3399,0,4.8314,0.63302,6.069,0,3.3118,6.4934,2.6214,6.6188,2.5408,0,3.2357,8.0914,3.9903,6.3697,0,0,6.338,7.5603,4.5923,5.682,3.2665,0,4.2756,0,6.062,7.1064,3.5964,3.4807,6.1349,4.1117,4.4881,0,2.3971,0,5.5223,0,3.8265,5.283,3.5358,0,6.6777,4.7503,2.2128,4.2609,0,0,4.5216,0,4.0154,5.4307,0,0.87409
"'""MEF""'",7.9411,0,5.0529,0,4.2387,5.8444,0,6.409,0.71184,5.5915,5.4161,5.7037,4.6114,0.69963,2.8689,1.9322,4.8538,6.3546,6.1996,4.5224,0.45924,5.6505,7.7402,7.1455,7.4945,5.5426,5.0461,2.1298,2.8516,7.076,0,3.283,1.1975,1.0365,5.5791,0.036246,0,5.6844,0,5.6979,3.0457,4.8939,5.6922,6.5139,0,4.8045,0,0.67306,0,4.2397,4.7563,0,0.54065,5.0845,0,6.8534,1.6177,0,4.1807,6.6434,5.2255,7.1866,0,0,7.3657,7.7079,5.7072,7.6287,2.2096,2.8983,4.0029,0,4.8636,3.8331,0,4.519,7.242,3.8497,5.1715,0,3.1364,1.3449,4.6832,0,4.1082,5.6045,3.566,0,6.4368,5.3853,5.0437,3.9243,0,0,4.8231,0,4.0992,4.1553,0.96373,0
"'""MEF""'",7.6607,0,3.15,0,4.0834,4.8973,0,6.5923,3.9679,3.6029,0,0,3.4522,0.29708,0,0,6.6798,7.1954,4.6637,5.5156,0,4.2813,7.3579,5.5618,8.1865,4.9308,5.4303,3.35,3.7655,3.9853,0,0.46912,2.5436,0,6.2731,0.43769,0,0,0.49581,0,6.8299,1.4022,0,2.7537,1.4578,0.39219,2.4582,0,7.0195,2.0584,3.882,0,3.8853,6.0552,0,6.5382,5.7895,0,2.2112,2.9275,0,6.6704,0,4.4132,8.013,6.8377,5.9512,7.8688,5.1958,0,0,0,6.1492,0,0,3.3523,6.9982,3.4903,7.9575,0,0.35089,5.7665,6.121,0,3.3868,0,3.3197,5.0539,6.9838,4.8867,0,2.5755,0,0,3.8388,0,3.5179,0.027171,2.4787,0
"'""MEF""'",7.0124,0,3.8792,0,6.8313,8.4828,5.9232,8.614,4.5898,4.707,3.0184,0,5.4497,0,5.5465,0,4.8799,6.0871,5.7465,4.5915,1.6195,5.2448,3.0963,5.323,7.694,7.4794,5.9735,0,3.0065,7.4208,1.4771,7.0968,0,0,0,0,0,0,0,5.3607,0,5.8563,3.2217,5.2415,3.6256,6.4906,6.0623,1.8334,4.1576,0.055753,6.5946,0,4.1855,5.4488,0,3.2521,5.6261,1.0811,1.6418,7.1572,4.4918,5.1803,4.4616,0,0,7.1386,6.042,7.806,3.9954,1.3442,0,2.1246,3.9152,3.3168,0.2051,0,6.7685,0.015657,0,2.1039,0,0,5.8631,3.8415,3.7357,0.24976,2.0896,0,6.426,1.663,0,0.1578,0,0,1.2419,0,1.4141,2.9173,0.45823,0
"'""MEF""'",8.6916,0,5.3045,4.2048,4.7681,6.0967,0,5.4905,0,5.5929,5.918,0,5.2727,0,5.7051,0,5.8528,6.3312,7.49,0,5.033,5.374,8.1911,7.8172,7.8449,4.4008,4.2104,3.3812,2.6969,5.9355,0,1.6418,4.1496,0,4.5455,2.6897,0,0,0,3.5334,5.331,5.9043,4.846,4.8375,1.3784,4.4549,6.0179,1.3394,5.2391,0,0.077677,0.37787,1.7952,5.8009,0,6.7111,3.3403,0,3.3123,7.2992,3.21,5.8302,0,1.8952,6.629,6.3965,6.5636,7.7818,0,0,2.9959,2.9446,5.3942,3.2908,0.84061,1.2812,6.1254,3.3116,6.9584,0,0,3.5498,5.8659,0,3.6416,3.2874,2.5022,0,6.2894,0,1.9772,4.2148,2.6375,0,1.1402,0,0,6.2906,0,4.0466
"'""MEF""'",7.2325,0,5.2906,0,2.9945,6.3762,0,7.1169,4.5471,4.9182,0,2.9707,0,0,4.2868,0,3.7843,5.5594,5.6769,5.9177,0,4.7051,8.0675,7.7678,8.0715,0,4.9163,1.8412,4.4147,4.3605,5.7575,2.4562,0.69803,0,4.4948,0.00097277,0,0,0,0,5.7814,3.1148,1.4274,0,3.2591,5.9981,0,3.4258,1.2474,4.8139,0,0,4.1098,7.3608,0,6.7644,2.0463,0,2.9142,7.1048,3.2972,5.8102,0,4.7227,6.3527,4.9928,0,6.9785,0,0,5.1854,0,4.8858,4.1148,2.9647,0,5.995,4.8156,0,0,2.7633,4.2178,6.2188,0,4.9521,0,0,4.4548,5.2681,4.6764,0,0,0,0,4.6183,0,4.1148,5.3252,1.1562,3.6319
"'""MEF""'",6.6799,0,6.4327,2.7252,4.3785,6.8889,0.35694,7.0426,6.8097,7.0421,7.4307,3.5646,5.9448,0,4.9581,0.57819,5.3864,6.6153,6.8473,0,0.37458,5.9491,6.3873,7.8146,7.8188,6.6151,5.7768,4.2334,2.2476,5.4403,0,4.356,3.9952,0,5.5099,2.5009,0,0,0,4.4098,0,2.6106,5.482,3.4606,2.191,5.9324,5.1419,0,5.5556,3.2611,0.74139,0,2.0458,6.6227,0,6.0065,0,0,2.9479,5.9643,4.8535,4.8895,0,0,5.0185,6.611,2.9816,5.7825,4.3175,4.3282,2.6737,0.67691,5.8717,4.9174,1.397,2.2662,6.0157,4.7362,0,0,2.3323,0.58135,6.6779,0,4.0226,3.4961,0,0,7.1152,3.1539,4.212,3.5799,0,0,3.3179,1.7703,1.8822,1.9294,0,2.4938
"'""MEF""'",7.4621,0,0,0,4.2003,5.9193,0,5.0739,5.7133,5.2764,6.5686,2.4604,4.2748,0,2.7825,0,6.0321,5.4712,4.499,0.62779,0.40282,3.9748,2.2791,7.76,7.4046,5.5648,5.5165,1.4093,4.671,4.9252,4.9369,4.5327,4.1929,0,0,0,0,0,0,6.27,1.9333,0,4.0269,5.3783,1.7657,2.0665,0,0,0,4.8916,5.6853,0,0,6.2343,0.44456,6.827,0,0,2.6523,6.9624,5.3266,6.29,0,0,5.5989,7.2106,5.8159,6.721,0.0059894,0,4.2366,0,5.4148,6.5419,3.5802,3.597,7.1111,2.1023,2.4918,0.92471,0,1.1685,6.0361,0,3.7877,4.3354,4.161,4.7043,6.035,5.9019,0,0,0,0,4.5731,2.509,1.6783,5.1418,0,1.3842
"'""MEF""'",7.8263,0,5.5585,0,5.3047,5.6524,0,6.6372,4.8625,4.4304,1.1799,0,3.0154,2.0851,4.8603,0,6.1297,6.0058,5.6691,0,0,1.5457,6.0678,6.2284,7.4887,0,2.4187,2.1022,5.2282,4.318,0,5.4194,6.1217,0,0,1.2349,0,0,4.6023,0,5.9935,1.9519,4.6128,0,1.7145,1.7342,0,0.84602,5.2351,3.1652,0,0,0,5.7588,0,3.221,4.885,0,4.3134,6.0038,4.3546,6.5032,0,1.4022,6.8631,5.2125,1.7424,5.7762,3.8343,0,3.9467,0,1.5133,4.8962,2.6697,1.5376,6.3093,0,0.23191,0.67503,4.0857,4.1131,5.5169,0,3.1672,3.1087,1.4057,2.2257,5.1801,5.1142,0.22116,0,0,0,0,2.0289,4.1014,3.3138,2.0342,3.3088
"'""MEF""'",7.4989,0,0,2.3682,4.1259,5.2215,0,5.537,4.5736,6.3829,3.0891,0,3.5964,1.2587,3.3138,0,5.4961,6.3503,6.8995,1.2412,2.8793,4.2912,7.9911,8.2654,7.4129,4.5103,4.8165,3.4002,2.715,4.988,3.9675,4.0946,4.1148,0,4.0292,0,0,2.8472,2.5114,5.1471,6.2752,2.9927,5.0636,1.7642,1.9093,5.5861,1.6751,4.6931,4.759,2.8089,4.8541,0.027514,0,5.2559,3.9558,6.2765,5.1734,0,4.5572,6.4158,3.9816,5.0863,0,1.1212,6.8583,6.3133,0,7.1286,0,0,4.2483,1.3304,5.0678,6.0856,4.8245,4.8266,6.2265,3.412,5.0712,0.93257,2.3979,1.6763,4.1671,3.7105,4.1314,3.1459,0.17468,0,7.3623,3.7029,3.0628,2.8367,0,0,4.8427,0.56904,5.5315,3.3055,1.0935,0
"'""MEF""'",7.6991,0,0,0,4.797,4.8251,0,6.8712,0,6.413,0,5.7959,4.4163,0,3.7952,0,7.2698,7.4113,6.927,1.6605,0.87193,5.1559,8.8175,7.2519,8.0197,3.1664,5.6812,2.5235,2.5065,4.0693,0,0.73211,6.1521,2.2269,6.1107,0,0,0.91898,0,4.5952,5.6419,0,0,0,0,2.848,1.9133,0,6.0803,0,5.7511,0,0,4.7919,0,5.116,4.3439,0,0,4.7857,2.3565,6.4427,0,3.5379,6.4946,5.198,5.0315,7.0453,0,1.141,0,0,3.0477,0,2.9673,4.4212,6.5263,2.0052,7.3682,0,0.9927,2.5306,5.2499,0.10858,4.1101,0,1.722,1.4201,6.3304,3.6285,4.0775,6.1512,0.62927,1.973,0,3.3719,4.0764,4.0417,4.1528,3.7246
"'""MEF""'",7.6703,0,4.244,0,4.5769,4.4701,0,6.5521,5.1593,5.8465,0,3.8699,4.9212,0,4.8272,0,5.7625,6.8103,2.8463,0,3.4547,5.4594,8.7285,6.8858,7.9326,6.364,5.3442,2.5826,3.4257,7.0656,0,5.3309,0,0,5.8421,0.80273,0,5.9499,3.2122,5.318,6.9597,6.278,0,5.5348,3.0738,6.101,3.7816,0,0,2.6981,1.9774,0,0,4.5949,0,5.2755,5.0587,4.2891,3.6135,3.8708,4.5381,4.1572,0,4.4548,7.2059,5.9687,4.2856,7.133,5.6547,2.7187,0,0,6.2005,5.8716,4.0955,5.298,7.4896,3.8669,0,2.6772,1.3968,2.6734,5.6598,0,5.3348,5.2994,4.211,0,5.8796,4.992,4.7942,3.4154,2.2619,0,4.8055,0,3.6822,4.4184,0,0
"'""MEF""'",7.4682,0,0,0,3.8925,6.4841,0,7.7119,4.4977,5.0392,5.0884,3.737,5.3892,1.7664,4.7277,0,2.8057,7.0555,6.8587,2.8264,5.8368,4.2462,5.8887,7.3548,7.8044,5.2389,5.2286,2.6156,3.983,6.34,4.3977,2.0642,3.625,0,5.0492,0,0,0,0,5.6222,6.1138,0,6.1935,5.362,1.1876,5.8289,2.6189,1.7575,4.691,4.5091,4.3594,0,3.2367,6.9022,0.76394,6.8301,4.2877,0,3.9242,6.4679,4.7499,1.7525,0,0,6.0054,6.9754,3.5207,6.5526,0,0,4.8326,0,5.1451,6.5095,2.4529,1.8539,6.6967,4.3092,0,3.8376,0.52473,1.599,5.8063,0,4.0311,4.0675,3.1161,2.586,6.141,4.5293,0,0,0,0,3.7397,0.7756,4.9925,2.3551,2.3421,2.5258
"'""MEF""'",8.3688,0,0,0,5.0148,6.5063,0,6.7996,3.2776,6.5378,5.7194,3.8761,4.0139,0.38879,3.8359,1.3899,4.615,5.5088,5.8875,2.3789,0,4.8657,6.2625,8.228,7.9261,6.3256,5.5932,1.7069,2.2735,5.1851,2.3403,4.6629,4.3681,4.4351,4.9861,2.3049,0,0,0,4.056,1.011,3.1653,0.56101,0,0.89526,5.5793,3.066,0,0,0.95228,5.8689,0,3.8531,5.3704,0.90887,5.4318,0,0,3.2563,5.7358,4.1474,5.4957,1.8682,2.9322,4.787,6.6876,3.5914,7.5284,5.8968,0,1.1809,0.90752,4.4653,5.048,1.7811,4.2864,7.011,1.4003,5.8183,0,3.5482,0,4.1583,0,4.4215,5.2596,2.6268,4.8031,6.3679,4.2687,0,0,3.1152,0,4.4249,1.041,3.0609,2.3384,0.33067,0.83017
"'""MEF""'",5.4488,0,7.1842,0,8.0006,8.4444,0,8.7495,7.2948,6.0703,4.4843,4.1051,5.9664,0,5.8266,0,4.551,7.562,6.4738,0,6.4882,6.154,7.0218,6.35,9.6567,7.0817,5.4695,6.7721,4.3251,5.1155,0,7.8198,0,0,0,0,0,0,2.1149,4.2923,2.1624,0,0.53274,3.1465,2.103,7.1723,8.2334,3.7047,4.2262,0,7.0364,0,0,7.3923,3.4031,6.3183,0,0,3.2222,4.5918,2.847,4.361,0,0,6.5725,7.4209,5.9118,8.5554,6.432,3.1078,3.8951,0.96584,4.3949,0,4.7149,0,6.841,1.784,0,4.1943,0.66864,0,6.0728,0,5.54,4.6851,3.3732,7.1934,5.2458,3.5353,0,5.101,0,0,2.6982,0,1.5168,0,3.2413,0
"'""MEF""'",8.279,0,4.3579,0,4.266,5.1344,0,4.8285,0,5.0074,3.6798,4.835,3.9728,0,0,3.784,5.4467,4.9546,6.5993,1.0932,1.2049,3.9439,7.7391,8.3369,6.5712,5.2089,5.8269,1.7791,3.1187,5.5857,4.4938,3.2314,4.5375,5.4252,5.3259,0,0,0,0,3.3845,1.0524,1.7942,3.7981,4.3283,0,5.3365,0,0,0,2.4591,3.9747,0,2.1535,5.8923,0,7.3485,3.2303,0,3.0358,6.6718,4.6264,6.4544,0,0,5.1555,6.4402,0,6.5348,3.309,1.8925,6.0406,1.706,5.6123,5.8629,0,1.1036,6.4936,2.9074,4.805,1.0763,0,1.783,6.6462,0,4.2368,2.5201,3.1582,0,5.2948,5.0919,3.7349,1.2192,0,0,2.9087,0,1.0185,2.2108,0.53843,2.8976
"'""MEF""'",7.782,0,3.4572,0,5.1282,7.2269,0,7.3292,6.0593,6.7865,1.2597,0,4.7191,0,0,0,5.3611,6.5908,7.1363,0,0,5.6244,6.7934,6.6929,7.2189,6.0609,6.0883,3.0625,4.9647,5.7164,4.7399,5.7384,0,0,6.4859,2.0427,0,3.8078,0,2.3435,3.159,0,6.5568,0.6351,1.4231,5.7234,5.0531,0,0.92939,4.4866,4.8598,0,2.8862,6.3432,0,6.9103,0,2.9733,3.7673,5.6021,5.3823,7.8179,0,0,4.9172,6.4447,5.8691,6.9688,1.6299,4.6663,3.8218,0,4.7135,4.5956,0,3.6072,6.9158,4.4377,0,0,1.7884,1.5737,5.7345,0,4.3548,1.1803,0.94903,5.4519,5.7136,5.1177,0,4.245,0,0,4.7878,0,0,2.61,0,2.3218
"'""MEF""'",8.7036,0,2.8117,0,5.2209,5.8799,0,6.4509,0,5.9483,4.3625,5.5523,5.6882,0,6.1007,0,5.4842,5.2277,6.2975,5.7174,6.3791,4.6928,6.7995,7.6187,8.0153,6.963,5.2267,2.1133,3.9439,3.2874,3.671,0,4.3922,0,1.3468,0,0,3.7183,2.9863,6.4121,6.3291,6.1009,3.5252,0,0,4.6562,5.0744,0,5.0956,3.5767,5.5516,0,5.3787,6.3686,3.1409,6.033,1.8365,0,4.2088,5.5295,4.7479,4.3839,0,1.2711,7.4391,6.9532,4.4549,5.3849,6.2105,4.1583,4.3684,0,5.7148,4.6876,4.4091,2.9909,7.4356,1.4565,0,0,0,4.7903,5.2377,0,4.3549,4.3606,2.6683,3.2194,5.824,3.8877,4.3008,3.4124,0,0,2.7347,1.8641,5.8697,2.1303,1.6705,0
"'""MEF""'",8.2589,0,3.4363,3.089,6.5246,6.8172,0,6.6578,0,6.2772,0.55147,0,6.911,0,4.3962,0,3.6232,6.9912,6.844,0,5.7438,5.8876,7.2711,8.1622,8.1461,5.5643,6.475,3.4048,3.4665,6.1908,0,7.1445,0,0,4.9876,3.9206,0,4.1464,0,5.3656,6.3603,1.5456,6.5658,2.554,1.5537,5.8859,5.1661,6.3359,0,5.5029,5.7736,0,3.8086,6.5488,0,6.0658,2.5545,0,4.9739,5.8677,4.7638,6.1282,0,3.7185,6.9985,6.3337,3.2067,3.6971,5.3268,6.2499,1.3139,0,4.5653,0,5.5265,4.8994,6.7292,5.1812,4.653,0,0,2.7182,4.2183,0,4.746,4.0418,0.36588,0,6.7142,6.4822,4.5505,3.9044,0,3.3463,4.5482,0,5.4582,6.1248,2.791,0
"'""MEF""'",8.5279,0,0,0,5.9743,5.4803,0,6.6961,6.1097,3.4199,0.59549,4.7036,3.9496,0,2.7135,0,4.6049,6.075,6.4955,6.2388,0,5.2621,7.701,6.1769,8.1391,0.69989,4.0663,3.4121,4.34,3.7376,0,4.9797,0,0,5.217,0,0,2.4551,3.843,2.9893,8.1962,0,0,1.2987,2.3102,3.7565,4.5112,0,5.5122,4.1964,5.9237,0,3.2784,6.3374,0,5.884,4.0983,0,3.2274,5.6142,3.6851,6.6208,0,0,0,6.7518,0.93046,7.2343,0,5.7746,3.4877,3.8709,4.1775,4.8591,0,2.471,7.5088,2.595,3.697,0,0.80648,4.2698,4.573,0,3.9867,2.582,4.0496,1.1774,5.6703,4.5491,0,4.4599,0,0,0.2535,1.3154,3.4624,4.9065,1.0923,0
"'""MEF""'",6.4021,0,0,0,6.8783,7.5448,0,8.2786,5.1511,4.6584,1.4117,0,3.5135,0,4.5445,0,5.5664,5.8253,5.8571,7.0625,6.8325,3.7008,3.0142,7.086,7.5219,7.8696,6.5644,3.9749,4.6441,7.3753,1.4348,6.2138,3.4349,0,2.4254,2.417,0,0,2.0973,0,8.7639,5.6648,1.6257,1.5089,2.4192,6.0851,7.258,0,4.5164,5.1527,3.5255,0,5.7671,7.5761,3.6439,4.2432,0,0,1.4685,6.1003,3.8234,7.2897,0,0,6.6995,6.5607,0,7.5585,0,0,2.8118,0,3.6232,3.0984,6.8553,3.7332,7.641,0,3.1708,0,4.3371,4.1002,4.2298,0,4.6,0,1.0652,5.7879,6.1591,4.2759,2.1062,5.5658,2.7177,0,4.0877,3.0444,3.9681,2.7431,2.4907,0
"'""MEF""'",8.3741,0,0,0,5.7577,6.6863,2.2093,7.1842,4.502,5.1046,0,0,6.1127,0,3.5908,0,5.1748,6.549,6.3923,5.6098,6.5738,4.6264,8.2296,6.9536,8.3911,6.829,4.876,4.7916,3.9041,6.5491,0.98431,5.844,0,0,1.6598,0,0,0,0.1618,4.7352,6.8477,1.6185,5.988,4.552,3.3395,5.4969,0,4.2691,0,4.1438,7.2171,0,6.623,6.6714,0,6.0203,2.3536,0,2.8563,5.0809,5.0001,4.9269,0,0,5.519,6.2404,1.0466,8.012,4.8082,4.2568,4.6807,0,4.8579,4.9696,0,4.7376,7.7403,3.7706,0,0,0,4.1812,6.0429,4.456,4.97,5.0838,3.0465,2.5567,5.6263,5.4179,3.3545,3.8994,0,1.2081,5.8475,2.0959,3.3948,4.0833,0.55974,1.7151
"'""MEF""'",7.532,0,0,0,6.1328,6.3956,0,7.2149,6.0735,5.9229,0,0,5.4205,0,4.8746,0,5.0546,6.1304,6.6079,6.2245,0,3.7718,4.8436,7.9915,7.6569,6.741,5.7371,3.9715,0.87661,5.0034,4.1843,5.8189,3.504,1.1783,5.5371,0,0,0,0,0,5.8945,0,5.5841,2.7439,0,6.8242,2.3116,3.121,6.0318,3.7481,6.7668,0,5.3738,8.0337,1.2677,5.7884,5.0287,0,1.8534,6.285,3.2467,7.896,0,4.4794,6.5077,7.0298,4.7829,6.4315,0,5.1393,3.1764,0,4.4581,4.8061,4.5105,1.8006,7.4696,4.9076,0,0,0,5.2568,6.3214,3.8609,4.2069,0,4.6902,0,4.194,5.0126,0.96195,0,0,3.3319,5.01,0,0,0,2.8744,1.4369
"'""MEF""'",8.1737,0,0,0.59344,6.0448,5.6517,0,6.9496,2.3949,6.3498,4.6971,4.9707,4.213,0,5.1669,0,5.6883,5.4271,6.0503,2.5307,5.0883,5.5107,6.9263,7.4423,7.3017,5.904,4.4646,2.6607,3.2775,6.2116,0,4.2294,4.0767,1.2755,5.2912,1.1811,0,2.6508,0,5.8546,3.4432,4.1379,4.1988,4.32,2.6186,5.3471,2.985,0,0,5.318,6.0429,0,6.7548,7.2152,0,5.8443,0.37351,0,3.0435,4.9534,5.0533,6.9493,0,2.0114,5.8485,6.1481,4.9903,6.3447,4.9724,3.1517,3.2009,0,4.9231,4.1437,1.9975,2.5225,7.8838,4.246,5.5483,0.20343,1.9012,1.7123,4.4788,0,4.1302,3.3642,3.4697,0,6.3327,4.7828,0,1.5876,2.5692,0.3844,4.4931,0.95453,3.402,4.1708,2.134,2.6337
"'""MEF""'",8.3491,0,5.4022,0,5.8646,6.6023,0,6.6136,1.9092,4.1485,4.8183,5.1886,6.77,0,0,0,5.2889,5.4799,6.8294,0,4.3823,6.1525,5.0222,7.4391,7.8093,4.6808,5.7404,4.4523,2.211,6.8263,0,4.8389,0,0,0,3.7756,0,1.2638,0,5.323,0,3.4429,6.6955,0,0,6.6797,0,1.7604,3.6623,0,7.0233,0,6.1553,8.1586,2.2228,5.6564,3.5676,0,2.9368,3.714,5.7606,7.1655,0,0.92352,7.5024,6.2663,0,8.2021,0,0,2.4913,0,2.1748,4.9085,1.3834,3.6056,6.0835,5.7329,0,0,0.20356,5.0022,6.5073,0,2.5517,4.6139,2.9018,0,4.485,3.1977,4.1932,0,0,0,3.4701,3.1951,1.1037,0,0,3.8177
"'""d5_earlyMyocyte""'",0,3.4801,7.9128,1.2021,0,0.72893,5.9448,3.9378,7.4054,2.4571,6.9919,2.5895,0.84618,2.1932,0,2.9868,4.2935,5.148,4.7326,5.3044,0,3.0228,8.7415,4.7246,3.4413,0,2.7547,3.8059,1.3113,4.54,7.1048,4.9539,5.0127,0,0,4.3144,0,6.6642,3.5369,0,5.182,7.2257,0,2.2835,1.6421,0,0,3.7967,5.571,3.1097,0.79382,0,5.5395,4.7794,3.1639,3.5845,5.6317,3.7503,5.8195,7.2586,3.2766,7.4181,0,5.2112,4.0877,5.8047,0,5.7894,0,4.4968,4.5202,1.1885,4.5856,6.1925,4.2614,0,4.2164,2.8772,0,5.4765,4.5862,3.3128,6.3182,3.2015,1.5068,1.6554,5.8151,2.709,5.5024,4.7325,5.203,0,0,2.9915,4.0678,1.1915,6.6653,0,1.4705,4.095
"'""d5_intermediate""'",2.4976,6.5551,7.9327,0,0,4.577,5.6276,1.9174,7.0111,3.4584,6.7894,2.2588,4.3026,3.8392,0,4.6567,4.4038,3.1449,4.4828,0,0,1.9841,9.2303,6.54,6.3669,2.3739,3.7005,4.808,2.2222,4.0342,4.548,5.8849,5.2077,0,0,2.2022,3.8322,0,2.2775,0,0,4.6783,2.6105,1.0659,3.469,4.8581,4.1083,0,5.4813,0,3.3488,0,4.6803,6.6188,1.9431,3.1973,4.986,4.9807,5.6576,6.7937,3.3239,8.3641,3.275,5.6669,5.0522,4.3965,0,5.7727,3.8288,3.6113,3.7649,1.5928,5.4088,3.9316,2.6197,0,5.0322,5.0878,0,0,5.3379,1.5977,5.9206,4.4759,0.656,3.735,3.9745,2.8463,5.3916,3.9852,0,3.6426,4.1233,1.4421,3.595,2.1047,6.5015,0,3.1029,3.9123
"'""d5_intermediate""'",0,5.8963,6.3126,0,0,0,5.405,5.5156,7.0543,4.3899,6.4955,4.1478,0,0.33128,0,4.6944,5.5534,0.68618,2.3616,6.2545,0,0,8.5304,6.9249,4.7934,5.2223,2.9501,2.0338,0,2.6849,5.8164,5.2805,6.4998,1.1219,0,3.3181,0.75083,0,3.066,0,0,5.9397,3.5654,0,3.0637,1.4002,4.9651,2.7923,0,0,5.8079,0,4.8439,5.6745,3.9179,2.2911,5.9621,2.6985,5.368,6.2026,1.3685,7.07,2.7924,4.7761,5.7502,5.0005,5.0515,6.1712,5.2009,3.9473,3.806,5.2714,4.9885,0,0.67652,0,4.4005,4.1456,0,0,4.3394,2.6813,6.508,4.455,1.1387,0,4.6469,0,4.6114,4.6223,0,1.2815,0,2.9462,2.9525,2.7074,6.5534,5.592,3.7387,4.4832
"'""d5_earlyiN""'",2.827,7.9168,6.8303,0,0,1.9107,6.7388,6.4185,7.217,3.928,7.6807,0,0,4.5156,3.5471,5.2244,3.765,1.2424,6.6973,0,0,1.5812,10.28,6.6132,4.397,4.3003,2.4909,5.3148,3.6741,4.894,4.6872,4.1851,0,2.9314,0.52044,5.548,0,6.8505,2.4045,0,5.703,7.0869,0,2.1009,2.5461,5.4179,6.019,3.7165,5.458,0,2.7907,2.5056,0,4.5213,0,3.6241,5.2929,4.8603,5.434,4.5645,3.9568,7.306,4.4466,4.4836,5.352,6.0282,3.7785,6.7234,0,0.30121,2.5255,0.3655,4.5925,6.1327,1.1622,0,5.0925,1.5577,0,3.4394,4.3256,0.72538,4.2736,1.0012,3.1474,0,5.9513,2.9726,6.158,5.4479,0,6.5299,0,2.7182,5.4621,3.8741,5.2041,0,2.5976,4.7612
