cell,'GATA6','NANOG','T','EOMES','ID2','PRDM1','ID1','ZNF516','SHOX2','TBX3','GATA4','OTX2','HAND1','NFIB','SOX2','MSX1','KLF8','GRHL2','ZNF521','BHLHE40','TFAP2A','GATA3','ZEB2','BNC2','KAT7','NFE2L3','ZEB1','FOXF1','PITX2','HOXB3','ID4','ZNF165','TCF7L2','POU5F1','SP5','ZIC3','TRPS1','ID3','AEBP2','CDX1','TCF7L1','MIER1','KLF6','MYCN','SMAD2','PLAGL1','ZSCAN10','ZNF652','HOXB6','MSX2','SOX5','ZFP36L2','LEF1','BCL11A','HBP1','IRX3','MEIS2','ZFX','TERF1','TOX','FOXH1','HESX1','SOX11','KLF10','ZIC5','BBX','RNF138','SATB1','BAZ2B','ELK3','ZBTB2','ETV5','SP6','ZFP42','TULP4','ZNF471','ARID4B','SNAI2','ZNF483','MAF','ETV6','ZKSCAN1','ETV1','TMF1','HIF3A','SALL2','SHOX','SALL1','SMAD7','ZNF587','SOX17','ZFP62','SRF','JUND','TUB','ZFP14','ARID3A','CEBPZ','E2F4','TCF7'
24,0,2.5014,5.9713,4.5433,5.6915,0,4.7185,0,0,4.4781,2.8904,2.8904,0,0,0,4.9127,1.3838,3.4012,4.4886,1.0986,4.499,3.7377,0,0,3.1355,0,0,0,3.6376,0,2.3979,0,0,5.041,4.4308,2.1972,0,5.7333,0.69315,2.1972,0,3.5264,4.4067,3.2958,3.9016,0,2.7726,3.9697,0,3.2958,0,4.8203,3.2189,3.1355,1.6094,0,0,3.8228,4.9763,0,4.2627,0,4.382,3.7377,1.6094,0,0,0,4.3944,0,2.7726,2.5649,3.3673,3.7391,0,3.4497,4.2888,0,3.0057,0,3.2189,1.6074,4.0254,2.8467,2.2214,3.9318,3.5068,2.8332,3.6376,3.1463,0,0,2.0794,3.8712,0.69315,2.8303,3.1355,6.3099,3.989,2.4849
24,3.9916,6.014,5.0562,5.6419,6.6722,0,4.7794,1.6094,0,4.9127,1.9459,2.4849,1.3863,0,0,5.5638,0,0,3.1781,3.6636,4.0073,3.7377,4.1431,0,5.1417,0,0,3.1781,4.0604,0,3.9318,0,1.0919,4.2124,4.5643,5.6733,0,6.4995,6.4877,2.8332,0,4.3041,4.3256,4.9211,5.3288,0,0.69315,2.1424,0,4.1744,0,5.0876,5.0877,3.1781,2.0055,0,0,3.9447,5.5183,0,3.2189,0,4.9768,6.3095,2.9444,4.5109,2.8904,0.69315,1.7918,0,3.9512,5.1761,4.2485,4.9905,1.3737,3.3871,2.4849,0,2.6093,0,0,1.0508,5.2095,2.2257,2.3437,4.3944,1.8749,2.8332,3.2581,1.6771,0,0,2.9957,3.8501,0,1.9006,3.434,5.4554,3.6889,3.5585
24,2.5649,2.2885,5.6204,5.1235,6.1891,0,4.4196,2.7081,0,4.7186,3.6889,0,0,0,0,5.5568,1.9373,3.1781,0,5.037,5.038,4.2047,4.1109,0.69315,4.382,2.5313,0,2.5649,5.0349,0,2.6391,0,0.69315,5.1678,4.0066,0,0,6.0258,4.2498,4.7362,1.9459,4.6634,2.7726,0,4.7574,0,3.2189,1.556,1.9459,4.4308,0,6.0661,4.1733,5.444,0,0,0,3.3311,2.6412,0,3.8067,0,3.7842,6.3154,2.6376,4.2033,5.7319,4.585,0,0,4.4654,2.6391,4.8442,5.7266,2.8547,4.3771,2.1972,0,2.2905,0,2.0794,1.1878,2.8904,4.7885,1.9933,5.204,2.9927,2.1972,3.8499,4.7292,0,1.3863,3.4965,2.887,1.9459,2.2105,1.0986,6.7658,5.687,3.5659
24,0,3.1876,5.7526,5.5607,5.7777,4.3567,3.912,0,0,0,0,5.0106,0,0,0,0.69315,0.73237,0,0,4.4659,1.7918,1.6094,1.3863,0,3.7871,2.0794,0,0,0,0,5.5529,0,0,5.6533,3.5264,0,0,6.1672,0.69315,3.9451,0,0,3.6106,3.6109,5.479,0,2.6391,5.177,0,0.69315,0,4.1431,0.69315,3.5264,0,0,0,2.0308,6.5444,0,1.9459,0,3.9703,3.2958,0.69315,4.2627,5.7236,3.6109,2.3979,2.3979,3.4657,0.69315,0.69315,3.6152,3.3283,4.4663,0.69315,0,2.0109,0,5.2984,3.054,1.6094,5.0781,1.2499,5.3326,2.3115,0,5.0106,1.0986,0,4.6052,2.6391,4.6421,4.3944,2.5217,3.1781,6.2403,4.4773,3.4022
24,1.9459,5.573,5.8141,4.9972,6.2744,0,4.9544,0,0,4.5079,5.2933,0,0,0,0,6.2328,0,0,0,0,5.6033,5.4424,2.1972,0,2.7726,0,0,0,0,0,5.037,0,0,5.5542,4.0775,3.2958,1.0986,6.4482,3.091,4.6635,0,4.3694,3.8067,0,5.9507,0,0.69315,2.6034,2.0707,4.3993,0,5.5493,5.743,1.0986,0.69315,0,0,5.091,3.8315,0,4.4886,0,3.9318,3.8501,2.8904,4.2767,1.7918,3.1355,1.0986,0,2.8904,1.0986,3.5835,4.4704,0,4.5799,1.9459,0,2.1353,0,1.0986,0.04879,0.69315,0,2.4397,1.0986,3.0648,3.3322,5.247,5.322,2.7081,4.7536,3.7842,4.0774,0,2.613,4.1267,6.5054,3.2189,5.0149
24,0,3.5398,5.653,0.69315,4.9837,0,5.0434,0,0,2.5649,0,0,0,0,0,4.9416,2.4519,0.69315,0,2.8904,4.3944,3.912,0,0,2.4849,2.5649,0,0,0,0,1.7918,0,2.1972,4.9836,2.4849,4.9127,0,4.7622,1.2179,2.0794,0,4.585,3.8067,0,5.4923,2.5649,3.0445,2.1736,0,3.1355,0,2.0794,3.989,2.6391,0,0,0,1.3913,5.5806,0,4.9904,0,5.4069,2.9957,0,3.091,5.0304,0,3.091,0,4.8122,5.2832,4.5454,4.1334,3.2619,4.2383,3.8067,0,2.9014,0,0,1.5412,0,0,1.5151,5.1239,2.7549,3.9703,2.3016,5.0983,0,0,4.9558,3.7612,3.8501,2.5863,3.2955,4.4782,3.2581,4.1097
24,2.7081,3.2268,4.4042,5.8201,6.4576,0,4.5643,0,0,3.4657,0,0,0,0,0,5.1705,0,3.8712,1.9459,3.6109,3.3322,5.0999,0.69315,0,4.1744,5.0689,0,0,4.3041,0,4.8595,0,3.8286,5.3371,4.0775,0,2.1972,6.5213,1.0986,5.0039,0,3.8476,5.273,0,2.3026,4.1431,3.091,4.1796,0,4.5951,0,5.5013,4.7791,4.0943,0,0,0,4.5995,5.0181,0,2.9957,0,3.7612,2.3979,3.2189,4.778,4.1271,3.9695,4.2047,0,0.69315,0,4.3438,3.4573,3.181,4.1673,2.3026,0,2.5533,0,4.382,1.5261,2.4849,1.0578,1.6882,4.6252,2.4301,3.2581,4.2905,3.2316,0,1.0986,4.5329,4.0604,3.9308,3.6786,3.434,5.3566,3.5264,2.4965
24,4.9698,1.5326,6.4151,4.6634,3.0445,0.69315,5.0692,0,0,4.3675,3.434,3.8489,0,0,0,5.0814,0,3.1355,0,0.69315,0,5.0379,0,0,1.3863,0,0,0,3.1785,0,3.8286,0,1.6094,5.3767,4.2485,0,0,5.6351,0.69315,5.9687,1.9459,4.0604,5.9479,0,3.5793,0,1.0986,4.227,0,4.5535,0,5.118,2.7081,1.3863,0,0,0,2.4069,5.7827,0,4.4198,0,5.0239,2.8332,3.5264,1.9459,0.69315,0,0.69315,0,1.7918,3.4012,4.3694,4.8917,3.2116,3.7617,1.3863,0,2.9887,0,0,0.56531,0,2.9189,2.3399,1.0986,3.7233,2.0794,2.4849,4.0694,0,0,4.4308,4.1581,4.7447,2.7027,3.434,5.4765,2.3979,4.2993
24,0,4.1939,4.6821,5.8693,7.1889,0,5.2731,0,0,3.0445,0,2.5649,1.0986,0,0,5.3659,1.2726,1.7918,0,2.4849,5.7684,2.8904,0,0,5.1533,0,0,0.69315,4.9487,0,6.0303,0,3.1781,6.0339,4.7095,1.0986,0,5.9687,2.7732,4.2047,1.0986,2.431,4.1086,1.3863,5.0942,0,1.6094,2.0992,0,4.5433,0,5.9375,4.6634,5.4393,0,1.9459,0,5.0974,6.3299,0,4.8203,0,4.5311,4.3944,3.4657,4.5966,0,3.8067,3.2958,1.0986,3.912,1.0986,0,4.2412,3.3058,4.5401,5.2095,0,2.8781,0,4.654,1.1663,1.0986,0,2.1702,5.4525,3.2585,2.3026,4.6913,4.9904,0,3.6109,4.3944,3.2181,3.561,2.9333,1.7918,5.7557,3.4657,4.9053
24,6.916,6.0295,7.3758,6.6529,6.2953,1.0986,5.6168,4.5951,0,5.118,5.4424,3.434,3.8918,0,0,5.3584,2.7007,3.5255,0,3.5109,0.69315,5.2204,6.0639,0,3.4965,0,1.9459,0,4.8581,0,0.69315,0,0,6.2518,3.9512,5.7714,0,5.7496,6.9167,2.0605,0,6.9165,4.5235,0,2.2006,0,0.69315,2.8449,2.7081,0.69315,0,1.0986,0,0,3.5095,0,0,3.1166,6.8701,0,3.989,0,6.3283,3.7377,3.9692,5.0689,1.3863,5.112,4.2486,0,4.0945,3.912,5.1761,3.4651,3.3673,4.4788,1.0986,0,2.8178,0,0,2.6561,5.4467,1.5347,4.6213,5.5334,3.0732,5.6768,1.9459,3.3992,0,0,4.9767,2.8332,5.2095,2.8303,3.6109,7.3251,3.8062,4.6779
24,4.4188,1.0188,5.9965,4.6634,7.1766,0,5.3382,0,0,4.7005,0,0,0,0,0,6.3332,0.86289,3.091,0,4.6634,0,4.5248,5.2627,0.76081,5.3375,4.3307,0,0.69315,3.091,0,5.0855,0,3.1781,6.4484,3.5553,0,0,7.1514,5.1648,4.7185,0,4.0775,3.2958,0.69315,3.0996,0,3.7842,2.8437,1.6094,3.3286,0,5.6454,4.2874,3.3673,3.434,0,0,4.1884,6.1581,0,4.3567,0,3.989,5.4161,0.69813,2.1972,2.0794,0,4.8744,0,0.69315,0.69315,4.2905,4.6527,2.2246,4.3487,0,0,2.9513,0.69315,0,1.9081,3.4012,3.8877,1.7699,3.8712,3.1437,4.7875,3.8918,4.2331,0,0.69315,3.2581,3.2056,4.1073,2.681,2.9444,6.6606,1.6094,3.9054
24,5.0369,0,6.7742,6.3238,6.8792,0,3.8918,4.9345,0,1.6094,3.7136,6.0137,1.0986,0,0,6.0883,5.596,0,3.5264,5.0039,6.0308,4.9127,0.69315,0,4.382,0,0,4.6544,4.8521,0,1.0986,1.0986,0,5.1185,3.8945,1.6094,1.0986,6.1841,4.8286,3.8067,0,3.2581,2.6376,6.3558,4.2659,0,2.9444,2.2793,0,3.8286,0,5.6972,5.024,5.7038,0,0,0,3.3418,3.2592,0,4.2485,0,5.8058,6.0936,4.0431,6.4343,2.9444,2.6391,2.8332,1.6094,4.852,1.0986,4.8903,4.3072,2.8021,4.3977,5.6937,0,2.5463,0,0,4.0171,5.4681,5.6344,2.2854,4.3567,2.2905,1.0986,0,4.6767,0,5.9108,4.5539,2.4441,4.8978,2.2192,3.3673,5.4889,0,3.4029
24,1.6094,5.2791,5.663,6.4724,5.7845,0,5.3033,0,0,1.7084,3.5791,0,0,0,0,5.3936,5.5728,0,0,0,1.9459,4.308,0,0,3.091,1.9459,0,3.7377,3.8712,0,2.3026,0,0.69315,6.1791,2.7726,1.7918,0,5.9296,0,3.4012,0.69315,5.0499,5.1059,2.0794,1.1119,0,2.7081,2.3125,0,4.4773,0,6.5381,0,2.9444,0,0,0,5.9571,5.7959,0,0.69315,0,4.6347,0,0,3.8067,0,0.69315,3.5835,0,0,0,3.8501,5.1793,4.3732,4.3763,2.3026,0,2.3924,2.7081,0,1.9892,2.6391,4.0495,1.8358,2.9444,2.8702,4.3944,2.71,4.5145,0,0,2.0794,3.4012,2.0176,2.2865,3.912,7.2421,4.466,5.211
24,4.9119,5.5081,6.5862,5.9269,7.1723,0,5.4931,0,0,4.0431,0,0,0,0,0,5.0626,0.76547,1.0986,0,0,5.5441,5.6348,0,0,6.2914,5.5255,0,0,5.2832,0,5.3092,0,4.6232,5.351,3.4965,4.2905,2.7081,5.733,6.068,1.3863,0,5.3981,4.1587,0,5.8695,0,3.4012,2.109,0,3.2581,2.3979,6.731,5.0304,5.6678,0,0,0,4.1712,6.8304,0,3.6889,0,6.5086,4.0073,4.654,5.2149,4.6052,4.8203,0.69315,0,4.2485,2.7726,3.8501,2.9365,4.1127,4.8651,6.2206,0,2.2597,1.0986,5.0172,0.7839,6.6986,3.872,1.6429,4.7274,2.3273,5.9189,5.0108,2.463,0,0,1.7918,4.269,4.5953,2.6476,0.69315,5.2934,4.1744,4.5111
24,0,5.1203,5.4723,5.8141,6.9123,0,5.5175,1.7579,0,5.7462,0,0,0,0,3.091,5.1533,0.71784,2.8904,0,2.0794,3.0445,5.303,1.7918,0.74194,5.5001,3.091,3.9318,3.3322,4.0254,0,1.0986,0,1.3863,5.4782,3.7377,0,0,6.4785,0.69315,1.0986,1.0986,4.2338,0,1.0986,4.4311,0,1.7918,4.062,0,4.7692,0,5.1417,3.2189,4.9558,0.69315,0,0,4.2644,7.3167,0,2.8332,0,6.4783,6.1506,1.0986,3.3322,4.5489,4.8675,3.8286,0,5.0434,3.1781,4.9567,4.3499,5.0226,4.5297,6.2634,0,1.9544,0,0,1.3661,7.0674,3.2869,0.66783,4.4886,3.1467,5.2781,4.654,3.3247,0,3.1355,4.3694,3.4788,4.7239,2.6511,4.0431,5.0039,3.5553,3.4913
24,3.1355,1.361,4.3694,4.6444,4.8363,1.0986,2.3026,0,0,2.8904,2.3026,3.0445,0,0,0,3.8067,2.3016,0.69315,2.0794,0,3.0445,2.3026,0,0,4.4543,3.1355,0,1.3863,1.0986,0,2.5649,2.9957,1.3863,3.3503,1.0986,2.0794,0.69315,4.3175,1.0438,2.8332,0,1.3863,1.9459,1.3863,3.9514,1.7918,1.6094,2.7961,0.69315,2.3026,0,2.8954,2.1972,0.69315,2.8696,0,0,1.0986,3.0639,0,2.5649,0,2.9444,2.3979,1.3863,1.9459,1.0986,1.0986,2.3979,0,0,0,3.6889,3.8446,1.1184,3.536,1.0986,0,0.72755,1.6094,0,1.9473,0,0.69315,0,1.9459,0,3.2581,1.6094,2.8076,0.69315,0,0,1.0986,3.4648,2.6851,1.0986,4.2341,2.3026,1.6094
24,0,3.704,5.6971,5.1874,5.6058,0,4.3307,0,0,4.2902,0,0,2.8332,0,0,5.5134,0,2.9444,3.5835,0,3.7842,5.1701,4.2051,0,5.273,4.4188,1.0986,2.8332,5.1048,0,4.6998,2.5649,0.69315,5.7225,0,0,3.6109,6.2403,2.6405,4.0775,0,4.0254,4.6151,1.0986,4.7659,0,2.7726,2.3165,2.3026,4.7707,0,5.7004,1.9459,3.6636,0.69315,0,0,4.3984,6.2081,0,3.6389,0,4.6634,5.3181,2.1972,4.1589,5.8721,3.7853,2.6391,0,3.5553,1.9459,3.8067,5.0877,0,4.142,3.8286,0,1.2208,3.4012,3.8286,4.4444,4.9767,2.1282,2.3273,3.5553,1.6696,5.5722,5.2204,3.957,0,0,3.091,2.1972,2.8332,2.1599,3.1781,6.045,4.4659,1.7102
24,5.118,3.9192,5.8486,5.6446,6.157,0,2.7081,0,0,4.0254,0.69315,0,3.9122,0,0,5.8754,0.84157,0,4.8041,2.3979,1.3863,3.6376,0,0,4.8748,0,0,1.9459,5.3031,0,5.0225,0,0.69315,5.2503,1.3863,5.2204,0,5.6454,1.1086,1.6094,0.69315,4.4773,3.6889,0,3.2445,4.8903,3.8067,2.72,0,0.69315,0,5.366,3.7842,4.5218,0,0,0,4.1084,4.5641,0,4.6718,0,3.4965,3.8067,4.2907,5.6915,1.9459,0,0,0,0,0,5.1122,4.6032,0,5.3945,0,0.69315,2.9502,0,1.0986,5.613,0,4.5052,3.092,2.7619,3.674,0,1.3863,3.8234,0,0,4.3917,3.2581,0,3.1131,3.7865,4.2341,2.3016,3.8497
24,0.69315,5.0897,6.4998,5.5947,6.5381,0,2.3026,0,0,6.0615,0,0,0,0,0,4.9698,1.0006,2.8904,0,0,0,3.0445,0,0,5.4972,0,0,0,3.612,0,1.3863,0,0,6.4181,4.9416,2.3979,3.1355,4.92,1.0986,2.9957,0,4.076,2.4849,0,4.7096,0,0,0.77932,0,5.5931,0,5.8777,5.3891,3.8712,2.6391,0,0,4.7155,6.6859,0,4.7449,0,4.0714,1.0986,2.7732,5.9225,0,5.1929,4.1744,0,1.7918,2.3026,2.6391,4.039,3.4707,4.135,5.0814,0,4.0066,0,3.4012,0,5.8721,4.4326,1.1086,5.638,2.9962,5.8167,0,2.568,0,5.9989,4.9127,4.0254,1.1474,4.6661,1.9459,6.9048,0,4.6821
24,5.43,4.3855,6.1548,6.5353,6.1591,0,5.6962,0,0,4.9574,3.8712,3.7842,0,2.5649,1.0986,5.4889,2.4221,0.69315,0,3.5264,0,3.5553,0,0,2.1972,4.4773,0,4.2341,4.5539,0,2.1917,0,0,5.9273,4.6347,5.6904,0.69315,6.0754,4.4999,2.1972,0.69315,3.6376,4.4659,0.77932,4.622,0,3.0445,2.8898,1.9459,4.3041,0,3.4657,1.9459,1.3863,0,0,0,2.9344,6.4954,0,4.4422,0,5.6155,5.0408,4.7707,4.3307,4.3567,1.0986,3.7612,0,4.0408,0,0,5.5884,1.6174,3.4726,6.4642,0,1.6544,0,0,0.82855,0.69315,2.3997,2.4432,0.69315,2.9118,6.0185,4.9345,2.3702,0,2.3026,4.7095,3.4657,3.4554,2.6326,4.0928,4.4659,3.9318,4.8355
24,3.3322,5.497,5.9296,5.1312,7.0374,4.7791,3.9318,0,0,5.5855,0,3.3673,0.69315,0,0,4.9972,1.7102,1.9459,3.8067,3.6376,4.4875,4.6637,5.0025,3.9328,4.7536,4.0775,0.71784,0,4.1525,0,3.7612,3.7377,2.7081,5.474,4.1231,3.091,0.69315,6.096,0.69315,2.1972,0,5.7494,4.6634,0,5.7972,0,0.69315,2.7147,2.0794,4.9127,0,5.9079,3.8918,2.9444,0,1.6094,0,4.4017,6.5516,0,3.8518,0,4.7756,5.1532,3.8918,5.0999,5.9,1.9459,5.6836,0,5.0626,2.0794,4.6913,3.9028,3.8875,4.8421,4.3944,0,2.2083,0,2.8904,2.8859,5.6021,4.1579,1.3712,4.0429,2.8915,5.656,4.3694,3.9739,0,4.1744,4.7536,3.2084,2.7272,2.4257,3.7612,6.6897,3.0906,3.3841
24,4.2902,6.5269,6.7169,6.0942,6.0014,0,5.72,0,0,6.3154,0,0,0,0,0,5.9566,0.69813,0.69315,3.5553,2.8904,6.115,5.8048,3.9512,0.69315,5.7589,6.5398,0,0.69315,5.2834,0,5.6905,0,0,5.5321,4.8122,0.69315,0,6.3137,4.4187,3.3673,0,6.1159,4.5643,0,1.1151,0,3.2581,6.3219,0,6.0321,0,4.6253,2.4849,3.5553,0,0,0,6.2095,7.7149,0,3.5264,0,5.8179,1.3863,0.69315,5.0173,0,5.1076,0,0,5.8721,1.0986,4.2047,4.5831,0,5.2863,4.8675,0,2.3627,2.3086,0,0.87963,0,2.945,1.2892,5.2179,3.0796,1.8764,5.3345,2.9161,1.0986,5.5549,5.2936,4.2789,1.3863,3.5412,1.9459,5.112,5.0499,0.73716
24,0,5.3285,6.3776,5.5722,7.7788,0,4.6728,3.2189,0,5.204,0,0,1.9459,0,0,5.9157,1.0508,3.5553,0,3.7136,6.0379,4.382,4.4998,0,4.8903,1.6094,0,4.1271,4.7791,0,3.989,0,3.045,6.0993,4.0775,5.9765,0,6.4843,6.0845,5.0626,0,4.1744,4.3438,4.2905,4.9779,0,2.3026,2.6101,0,3.2581,0,4.2341,4.0072,2.3979,0,0,0,2.9307,5.8511,0,4.9904,0,5.137,2.3026,2.8904,3.8073,1.3863,3.989,1.3863,0,1.6094,0.69315,4.8203,4.6417,3.6507,4.3054,5.3186,0,2.2895,0,4.3492,4.1685,5.5094,4.8541,0.73237,5.0106,2.6504,5.0689,4.3944,3.096,0,0,3.8501,3.434,2.0794,2.1668,3.8712,6.5382,4.3694,3.5661
24,1.7918,5.0618,6.3969,5.8201,7.1159,0,5.0999,0,0,4.8752,1.6094,0,0,3.7377,0,5.6166,3.5536,2.7081,4.4188,1.3863,5.2134,4.1271,2.1972,0.69315,5.3613,5.5683,0,0,5.2983,0,3.8286,1.3863,2.6391,4.7787,3.7612,0,0,6.2638,5.4106,5.0562,0,5.3132,4.2903,3.4012,1.9559,0,3.091,4.6164,0,4.0943,0,6.1484,4.2047,4.0604,0,0,0,4.3509,6.5936,0,3.1355,0,5.2463,4.8363,1.0986,4.4659,4.7363,4.6151,5.7111,3.989,4.1897,1.9459,4.1589,5.0397,0.73716,4.9708,3.5835,0,1.9516,0,2.4051,0,4.4188,0.69315,4.1759,5.7235,2.5802,5.2984,1.3863,3.7075,0,3.3322,2.2762,3.5264,2.1972,2.9481,2.4849,5.4848,3.3322,4.4123
24,2.8904,0.86289,4.2627,2.1972,5.2883,0.69315,2.0794,0.69315,0,3.1781,0,2.6391,0,0,0,3.8918,0,0.69315,0.69315,0,2.8332,2.5649,0,0.69315,1.9459,0.69315,0,0,0.69315,0,2.9444,2.1972,0,3.4509,2.1972,2.7732,0,3.8712,2.4221,2.3026,0,1.6094,3.3673,0,1.2119,0,0.69315,1.6034,0,2.9444,0,3.2585,1.6094,2.5649,0,0,0,0,4.3196,0,1.6094,0,3.8918,4.585,1.6094,4.3944,0,2.8332,1.7918,0,2.0794,0,2.7081,3.6638,2.5665,3.1294,3.9703,0,0,0,0,0.69315,1.9459,3.4965,0,2.1972,0.94779,0,1.0986,2.2138,0,0,2.3026,1.6094,3.0792,0,2.5649,4.1431,3.045,1.6194
24,5.3893,3.6687,6.9043,5.0171,6.4553,0,5.9135,0,0,5.517,2.3979,0,2.3026,0,3.9318,5.6904,0,2.4849,1.7918,2.4857,5.0034,4.0073,0,0,1.9459,2.3897,0,2.9781,4.0073,0,3.4965,5.6312,0,5.6304,4.0073,6.6308,0,6.3818,5.082,2.9957,3.7612,5.9054,3.7336,0,4.8234,0,1.9459,4.1865,1.7918,3.1781,0,5.79,2.5649,1.0986,0,0,0,5.6597,4.9622,0,5.5013,0,5.8816,5.0558,3.4382,5.8944,6.2612,3.6636,5.576,0,1.9459,4.8598,0,5.0317,5.0594,5.4991,5.4807,0,2.9601,0,0.69315,2.423,5.3839,1.8916,2.2701,4.382,3.5136,3.8067,5.0673,5.784,0,0,4.3694,2.5455,0,2.6123,4.654,6.3902,5.1874,4.9217
24,0,7.0289,7.0273,5.0562,6.9319,2.8332,6.0256,0,0,6.3764,3.2581,0,3.1781,0,1.6094,6.2278,0.86289,2.9957,0.69315,0.69315,6.0689,4.963,0,0,6.3119,4.8481,0,4.7625,2.4849,0,2.1972,5.7961,1.0986,5.8696,3.9701,3.7141,0,5.9062,6.0934,4.1744,0,4.8443,4.3946,4.8135,5.8295,0,3.4657,2.9982,0,4.6634,0,6.749,5.2624,5.3457,5.3327,0,0,2.3943,6.8162,0,3.7964,0,6.0182,5.9506,4.2485,5.8608,5.6204,3.5264,5.698,2.9444,6.3099,0,4.0604,5.7817,4.8837,5.3609,5.7203,0,1.7281,2.3026,0.69315,2.4336,0.69315,2.7726,2.4799,6.0109,2.2386,6.1482,3.7377,5.2192,4.4659,4.8898,3.5835,3.3731,6.2436,4.8243,2.8332,7.1622,3.7739,4.8023
24,0,6.5125,6.2989,2.3026,7.4921,0,5.1358,3.4657,0,3.1355,4.3307,0.69315,0.69315,0,4.2276,4.2062,1.7817,0,5.5452,3.434,1.0986,3.9318,0,0,1.9459,0.69315,0,0,2.9014,0,3.4657,0,3.3322,5.8752,3.9318,0,0,5.5702,1.6658,3.7377,2.7081,1.3863,3.6636,0,6.3298,0,3.912,3.8027,0,3.4012,0,6.4596,5.3989,5.4438,0,2.7726,0,5.4501,6.8398,0,3.8712,0,5.9751,4.8125,1.0986,0,5.1923,0,6.0838,0,4.9345,5.8553,3.3673,3.8429,0.75142,5.6567,0,0,2.832,0,3.4965,6.4638,5.0043,1.3737,1.9851,4.1431,3.1122,5.4638,3.7377,3.8527,0,0,3.9318,3.5264,3.369,2.9226,2.1972,6.5468,4.5218,2.6297
24,0,1.8374,2.7726,2.9444,3.9002,4.7958,5.3423,0,0,0,0,3.1355,0,0,0,5.0689,1.7984,3.7136,0,3.1355,2.1972,5.0452,0,0,4.193,0,0,0,1.0986,0,3.5855,0,3.5553,4.3621,3.8286,1.7918,0,5.5059,5.2525,2.3026,0,4.1589,4.9488,0,5.1966,0,0,3.957,0,2.3046,0,2.6391,3.8286,0,0,0,0,2.1017,7.5052,0,4.7095,0,6.4841,4.5383,0,6.8875,4.9556,3.5835,1.0986,0,2.3026,0,0,4.5506,3.7121,5.6256,6.0259,0.69315,3.6152,0,0,2.0176,6.9847,3.741,3.0987,0,4.263,0,5.5124,3.5337,0,0,4.8598,3.9318,1.7918,4.0307,4.4886,4.792,0,2.0919
24,0.69315,6.2401,5.451,3.6636,4.932,0,3.091,0.69315,0,3.9512,0,0,0,0,0,3.91,0,3.3322,0,0.69315,0,4.5951,0,0,5.1705,0,0,0,4.1642,0,0,0,1.3863,5.5328,1.6094,0,0,4.189,4.9489,3.9318,0,4.8363,3.8501,0,6.0969,0,0.69315,1.6901,0,0,0,5.3799,0.69315,1.7918,4.5951,0,0,2.3283,6.2339,0,3.6109,0,4.9529,5.2417,2.6348,3.6886,5.3327,0,0.69315,0,2.0794,5.3753,0,4.6098,2.5063,4.3131,3.7612,0,2.1436,0,0,2.373,1.7918,0,1.7733,4.9413,2.5588,1.0986,1.6094,2.494,0,0,3.1781,3.5553,4.3175,1.5686,3.0445,6.4583,4.585,0
24,5.5255,1.075,6.8987,5.2311,4.6054,0,5.1587,0,0,3.4965,0,4.5951,0,0,0,5.8201,1.0784,2.9444,3.5553,2.3026,0,4.5951,0,0,5.4423,0,0,3.6109,3.6889,0,0,0,0,5.4594,4.735,5.6801,0,5.6381,3.2958,4.4886,0,0,1.7918,3.9172,1.6882,0,1.6074,5.6022,0,3.5695,0,2.7726,3.2958,0,0,0,0,3.7642,6.2013,0,4.1496,0,4.9416,3.3673,2.4824,1.3863,0,0,1.0986,0.69315,0,0,0,3.9726,1.1314,4.4381,5.5476,0,2.6624,0,0,0.7839,4.9193,3.7794,2.2638,0.69315,2.8058,4.2627,3.434,2.3786,0,5.3375,3.6109,3.4604,5.6346,1.5326,2.9957,6.5681,2.8344,4.0266
24,5.3032,3.2434,6.7968,5.6095,6.7878,2.8332,4.8283,0,0,5.8915,3.9318,4.5109,4.3041,0,0.69315,5.7557,4.7785,2.8904,3.1781,2.4849,5.0039,4.7005,4.0943,0,6.1633,3.3673,5.6904,3.8067,3.9318,0,4.9555,3.4797,2.9444,5.7923,4.5862,4.6445,4.6446,6.454,6.3324,4.0431,0,4.1109,4.6151,3.7612,6.2169,0,1.6094,4.9876,0,4.0604,0,5.8861,3.2189,1.6094,0,0,0,5.9451,6.7168,0,4.0431,0,5.4789,4.4659,4.3307,4.8122,0.69315,3.0445,0,0,2.8332,3.7842,4.4067,5.9778,3.9114,4.8516,5.6131,1.6094,2.7856,4.1589,2.0782,1.9344,3.5264,2.8437,2.9982,4.2917,2.2895,3.5553,3.434,4.6251,0,1.9459,4.3944,2.712,4.7096,2.6617,2.4849,6.5211,4.382,4.0291
